ADDRESS_ID, STREET, STREET_NUMBER, CITY, ZIP, COUNTRY
2764, 'Ganibu', 668, 'Liepāja', 'LV-3015', 'Latvia'
2765, '18. novembra', 651, 'Daugavpils', 'LV-2040', 'Latvia'
2766, 'Ieriķu', 792, 'Rīga', 'LV-1046', 'Latvia'
2767, 'Augusta Deglava', 346, 'Rīga', 'LV-1046', 'Latvia'
2768, 'Hanzas', 807, 'Rīga', 'LV-1060', 'Latvia'
2769, 'Pernavas', 826, 'Rīga', 'LV-1060', 'Latvia'
2770, 'Bikernieku', 747, 'Rīga', 'LV-1060', 'Latvia'
2771, 'Dzelzavas', 871, 'Rīga', 'LV-1046', 'Latvia'
2772, '18. novembra', 669, 'Daugavpils', 'LV-2040', 'Latvia'
2773, 'Brīvības', 714, 'Rīga', 'LV-1023', 'Latvia'
2774, 'Tallinas', 167, 'Rīga', 'LV-1060', 'Latvia'
2775, 'Brīvības', 988, 'Rīga', 'LV-1023', 'Latvia'
2776, 'Kaunas', 879, 'Daugavpils', 'LV-2040', 'Latvia'
2777, 'Pernavas', 870, 'Rīga', 'LV-1060', 'Latvia'
2778, 'Pernavas', 539, 'Rīga', 'LV-1060', 'Latvia'
2779, 'Hanzas', 180, 'Rīga', 'LV-1060', 'Latvia'
2780, 'Brīvības', 61, 'Rīga', 'LV-1023', 'Latvia'
2781, 'Pernavas', 711, 'Rīga', 'LV-1060', 'Latvia'
2782, 'Hanzas', 426, 'Rīga', 'LV-1060', 'Latvia'
2783, 'Dzelzavas', 854, 'Rīga', 'LV-1046', 'Latvia'
2784, 'Augusta Deglava', 372, 'Rīga', 'LV-1046', 'Latvia'
2785, 'Dzelzavas', 553, 'Rīga', 'LV-1046', 'Latvia'
2786, 'Hanzas', 955, 'Rīga', 'LV-1060', 'Latvia'
2787, 'Zirnu', 909, 'Liepāja', 'LV-3015', 'Latvia'
2788, 'Pernavas', 749, 'Rīga', 'LV-1060', 'Latvia'
2789, 'Krišjāņa Valdemāra', 694, 'Rīga', 'LV-1023', 'Latvia'
2790, 'Vidzemes', 696, 'Daugavpils', 'LV-2023', 'Latvia'
2791, 'Satekles', 276, 'Rīga', 'LV-1060', 'Latvia'
2792, 'Ieriķu', 665, 'Rīga', 'LV-1046', 'Latvia'
2793, 'Pulvera', 606, 'Liepāja', 'LV-3033', 'Latvia'
2794, 'Kaunas', 196, 'Daugavpils', 'LV-2040', 'Latvia'
2795, 'Bikernieku', 791, 'Rīga', 'LV-1060', 'Latvia'
2796, 'Aleksandra Čaka', 725, 'Rīga', 'LV-1023', 'Latvia'
2797, 'Tallinas', 72, 'Rīga', 'LV-1060', 'Latvia'
2798, 'Tallinas', 491, 'Rīga', 'LV-1060', 'Latvia'
2799, 'Krišjāņa Valdemāra', 109, 'Rīga', 'LV-1023', 'Latvia'
2800, 'Ganibu', 936, 'Liepāja', 'LV-3015', 'Latvia'
2801, 'Bikernieku', 431, 'Rīga', 'LV-1060', 'Latvia'
2802, 'Pernavas', 625, 'Rīga', 'LV-1060', 'Latvia'
2803, 'Satekles', 335, 'Rīga', 'LV-1060', 'Latvia'
2804, '18. novembra', 210, 'Daugavpils', 'LV-2040', 'Latvia'
2805, 'Vidzemes', 97, 'Daugavpils', 'LV-2023', 'Latvia'
2806, 'Brīvības', 152, 'Rīga', 'LV-1023', 'Latvia'
2807, 'Pulvera', 243, 'Liepāja', 'LV-3033', 'Latvia'
2808, 'Satekles', 647, 'Rīga', 'LV-1060', 'Latvia'
2809, 'Kaunas', 107, 'Daugavpils', 'LV-2040', 'Latvia'
2810, 'Valnu', 185, 'Daugavpils', 'LV-2040', 'Latvia'
2811, 'Pulvera', 909, 'Liepāja', 'LV-3033', 'Latvia'
2812, 'Ieriķu', 542, 'Rīga', 'LV-1046', 'Latvia'
2813, 'Pernavas', 698, 'Rīga', 'LV-1060', 'Latvia'
2814, 'Satekles', 513, 'Rīga', 'LV-1060', 'Latvia'
2815, 'Krišjāņa Valdemāra', 830, 'Rīga', 'LV-1023', 'Latvia'
2816, 'Zirnu', 824, 'Liepāja', 'LV-3015', 'Latvia'
2817, 'Valnu', 189, 'Daugavpils', 'LV-2040', 'Latvia'
2818, 'Valnu', 885, 'Daugavpils', 'LV-2040', 'Latvia'
2819, 'Tallinas', 810, 'Rīga', 'LV-1060', 'Latvia'
2820, 'Ieriķu', 382, 'Rīga', 'LV-1046', 'Latvia'
2821, '18. novembra', 294, 'Daugavpils', 'LV-2040', 'Latvia'
2822, 'Bikernieku', 658, 'Rīga', 'LV-1060', 'Latvia'
2823, 'Ganibu', 706, 'Liepāja', 'LV-3015', 'Latvia'
2824, 'Augusta Deglava', 761, 'Rīga', 'LV-1046', 'Latvia'
2825, 'Uliha', 843, 'Liepāja', 'LV-3015', 'Latvia'
2826, 'Krišjāņa Valdemāra', 0, 'Rīga', 'LV-1023', 'Latvia'
2827, 'Uliha', 203, 'Liepāja', 'LV-3015', 'Latvia'
2828, 'Brīvības', 647, 'Rīga', 'LV-1023', 'Latvia'
2829, 'Vidzemes', 52, 'Daugavpils', 'LV-2023', 'Latvia'
2830, 'Aleksandra Čaka', 301, 'Rīga', 'LV-1023', 'Latvia'
2831, 'Hanzas', 488, 'Rīga', 'LV-1060', 'Latvia'
2832, 'Zirnu', 740, 'Liepāja', 'LV-3015', 'Latvia'
2833, 'Kaunas', 160, 'Daugavpils', 'LV-2040', 'Latvia'
2834, 'Brīvības', 615, 'Rīga', 'LV-1023', 'Latvia'
2835, 'Brīvības', 1, 'Rīga', 'LV-1023', 'Latvia'
2836, 'Hanzas', 839, 'Rīga', 'LV-1060', 'Latvia'
2837, 'Ieriķu', 88, 'Rīga', 'LV-1046', 'Latvia'
2838, 'Brīvības', 45, 'Rīga', 'LV-1023', 'Latvia'
2839, 'Zirnu', 70, 'Liepāja', 'LV-3015', 'Latvia'
2840, 'Kaunas', 376, 'Daugavpils', 'LV-2040', 'Latvia'
2841, 'Brīvības', 323, 'Rīga', 'LV-1023', 'Latvia'
2842, '18. novembra', 44, 'Daugavpils', 'LV-2040', 'Latvia'
2843, 'Uliha', 808, 'Liepāja', 'LV-3015', 'Latvia'
2844, 'Vidzemes', 782, 'Daugavpils', 'LV-2023', 'Latvia'
2845, 'Zirnu', 864, 'Liepāja', 'LV-3015', 'Latvia'
2846, 'Zirnu', 301, 'Liepāja', 'LV-3015', 'Latvia'
2847, 'Brīvības', 843, 'Rīga', 'LV-1023', 'Latvia'
2848, 'Uliha', 453, 'Liepāja', 'LV-3015', 'Latvia'
2849, 'Bikernieku', 810, 'Rīga', 'LV-1060', 'Latvia'
2850, '18. novembra', 965, 'Daugavpils', 'LV-2040', 'Latvia'
2851, 'Kaunas', 898, 'Daugavpils', 'LV-2040', 'Latvia'
2852, 'Krišjāņa Valdemāra', 530, 'Rīga', 'LV-1023', 'Latvia'
2853, 'Augusta Deglava', 226, 'Rīga', 'LV-1046', 'Latvia'
2854, 'Augusta Deglava', 746, 'Rīga', 'LV-1046', 'Latvia'
2855, '18. novembra', 732, 'Daugavpils', 'LV-2040', 'Latvia'
2856, 'Augusta Deglava', 633, 'Rīga', 'LV-1046', 'Latvia'
2857, 'Krišjāņa Valdemāra', 573, 'Rīga', 'LV-1023', 'Latvia'
2858, 'Valnu', 546, 'Daugavpils', 'LV-2040', 'Latvia'
2859, 'Krišjāņa Valdemāra', 379, 'Rīga', 'LV-1023', 'Latvia'
2860, 'Valnu', 856, 'Daugavpils', 'LV-2040', 'Latvia'
2861, 'Zirnu', 295, 'Liepāja', 'LV-3015', 'Latvia'
2862, 'Aleksandra Čaka', 681, 'Rīga', 'LV-1023', 'Latvia'
2863, 'Pulvera', 543, 'Liepāja', 'LV-3033', 'Latvia'
2864, 'Aleksandra Čaka', 82, 'Rīga', 'LV-1023', 'Latvia'
2865, 'Zirnu', 719, 'Liepāja', 'LV-3015', 'Latvia'
2866, 'Tallinas', 493, 'Rīga', 'LV-1060', 'Latvia'
2867, 'Krišjāņa Valdemāra', 271, 'Rīga', 'LV-1023', 'Latvia'
2868, 'Pernavas', 302, 'Rīga', 'LV-1060', 'Latvia'
2869, 'Bikernieku', 260, 'Rīga', 'LV-1060', 'Latvia'
2870, 'Valnu', 791, 'Daugavpils', 'LV-2040', 'Latvia'
2871, 'Augusta Deglava', 21, 'Rīga', 'LV-1046', 'Latvia'
2872, 'Bikernieku', 786, 'Rīga', 'LV-1060', 'Latvia'
2873, 'Satekles', 836, 'Rīga', 'LV-1060', 'Latvia'
2874, 'Ieriķu', 489, 'Rīga', 'LV-1046', 'Latvia'
2875, 'Valnu', 518, 'Daugavpils', 'LV-2040', 'Latvia'
2876, 'Dzelzavas', 123, 'Rīga', 'LV-1046', 'Latvia'
2877, 'Satekles', 47, 'Rīga', 'LV-1060', 'Latvia'
2878, '18. novembra', 480, 'Daugavpils', 'LV-2040', 'Latvia'
2879, 'Brīvības', 170, 'Rīga', 'LV-1023', 'Latvia'
2880, 'Satekles', 977, 'Rīga', 'LV-1060', 'Latvia'
2881, 'Augusta Deglava', 624, 'Rīga', 'LV-1046', 'Latvia'
2882, 'Vidzemes', 760, 'Daugavpils', 'LV-2023', 'Latvia'
2883, 'Brīvības', 347, 'Rīga', 'LV-1023', 'Latvia'
2884, 'Krišjāņa Valdemāra', 320, 'Rīga', 'LV-1023', 'Latvia'
2885, '18. novembra', 639, 'Daugavpils', 'LV-2040', 'Latvia'
2886, 'Vidzemes', 996, 'Daugavpils', 'LV-2023', 'Latvia'
2887, 'Krišjāņa Valdemāra', 796, 'Rīga', 'LV-1023', 'Latvia'
2888, 'Valnu', 759, 'Daugavpils', 'LV-2040', 'Latvia'
2889, 'Aleksandra Čaka', 143, 'Rīga', 'LV-1023', 'Latvia'
2890, 'Vidzemes', 742, 'Daugavpils', 'LV-2023', 'Latvia'
2891, 'Uliha', 199, 'Liepāja', 'LV-3015', 'Latvia'
2892, 'Tallinas', 150, 'Rīga', 'LV-1060', 'Latvia'
2893, 'Krišjāņa Valdemāra', 520, 'Rīga', 'LV-1023', 'Latvia'
2894, 'Aleksandra Čaka', 809, 'Rīga', 'LV-1023', 'Latvia'
2895, 'Dzelzavas', 958, 'Rīga', 'LV-1046', 'Latvia'
2896, 'Zirnu', 29, 'Liepāja', 'LV-3015', 'Latvia'
2897, 'Kaunas', 890, 'Daugavpils', 'LV-2040', 'Latvia'
2898, 'Uliha', 854, 'Liepāja', 'LV-3015', 'Latvia'
2899, 'Augusta Deglava', 363, 'Rīga', 'LV-1046', 'Latvia'
2900, 'Ieriķu', 357, 'Rīga', 'LV-1046', 'Latvia'
2901, 'Satekles', 974, 'Rīga', 'LV-1060', 'Latvia'
2902, 'Ieriķu', 510, 'Rīga', 'LV-1046', 'Latvia'
2903, 'Augusta Deglava', 229, 'Rīga', 'LV-1046', 'Latvia'
2904, 'Augusta Deglava', 301, 'Rīga', 'LV-1046', 'Latvia'
2905, 'Tallinas', 911, 'Rīga', 'LV-1060', 'Latvia'
2906, 'Bikernieku', 680, 'Rīga', 'LV-1060', 'Latvia'
2907, 'Krišjāņa Valdemāra', 733, 'Rīga', 'LV-1023', 'Latvia'
2908, 'Dzelzavas', 527, 'Rīga', 'LV-1046', 'Latvia'
2909, 'Ganibu', 621, 'Liepāja', 'LV-3015', 'Latvia'
2910, '18. novembra', 263, 'Daugavpils', 'LV-2040', 'Latvia'
2911, 'Kaunas', 326, 'Daugavpils', 'LV-2040', 'Latvia'
2912, 'Valnu', 520, 'Daugavpils', 'LV-2040', 'Latvia'
2913, '18. novembra', 653, 'Daugavpils', 'LV-2040', 'Latvia'
2914, 'Augusta Deglava', 513, 'Rīga', 'LV-1046', 'Latvia'
2915, 'Satekles', 471, 'Rīga', 'LV-1060', 'Latvia'
2916, 'Augusta Deglava', 625, 'Rīga', 'LV-1046', 'Latvia'
2917, 'Ieriķu', 92, 'Rīga', 'LV-1046', 'Latvia'
2918, 'Tallinas', 819, 'Rīga', 'LV-1060', 'Latvia'
2919, '18. novembra', 248, 'Daugavpils', 'LV-2040', 'Latvia'
2920, 'Vidzemes', 815, 'Daugavpils', 'LV-2023', 'Latvia'
2921, 'Ganibu', 687, 'Liepāja', 'LV-3015', 'Latvia'
2922, 'Kaunas', 700, 'Daugavpils', 'LV-2040', 'Latvia'
2923, 'Ieriķu', 716, 'Rīga', 'LV-1046', 'Latvia'
2924, 'Ganibu', 378, 'Liepāja', 'LV-3015', 'Latvia'
2925, 'Dzelzavas', 460, 'Rīga', 'LV-1046', 'Latvia'
2926, 'Dzelzavas', 987, 'Rīga', 'LV-1046', 'Latvia'
2927, 'Kaunas', 944, 'Daugavpils', 'LV-2040', 'Latvia'
2928, 'Bikernieku', 527, 'Rīga', 'LV-1060', 'Latvia'
2929, 'Aleksandra Čaka', 796, 'Rīga', 'LV-1023', 'Latvia'
2930, 'Hanzas', 556, 'Rīga', 'LV-1060', 'Latvia'
2931, 'Aleksandra Čaka', 468, 'Rīga', 'LV-1023', 'Latvia'
2932, 'Krišjāņa Valdemāra', 856, 'Rīga', 'LV-1023', 'Latvia'
2933, 'Ieriķu', 662, 'Rīga', 'LV-1046', 'Latvia'
2934, 'Brīvības', 532, 'Rīga', 'LV-1023', 'Latvia'
2935, 'Satekles', 191, 'Rīga', 'LV-1060', 'Latvia'
2936, 'Uliha', 923, 'Liepāja', 'LV-3015', 'Latvia'
2937, 'Dzelzavas', 528, 'Rīga', 'LV-1046', 'Latvia'
2938, 'Krišjāņa Valdemāra', 448, 'Rīga', 'LV-1023', 'Latvia'
2939, 'Uliha', 662, 'Liepāja', 'LV-3015', 'Latvia'
2940, '18. novembra', 475, 'Daugavpils', 'LV-2040', 'Latvia'
2941, 'Bikernieku', 209, 'Rīga', 'LV-1060', 'Latvia'
2942, 'Augusta Deglava', 595, 'Rīga', 'LV-1046', 'Latvia'
2943, 'Aleksandra Čaka', 108, 'Rīga', 'LV-1023', 'Latvia'
2944, 'Ieriķu', 976, 'Rīga', 'LV-1046', 'Latvia'
2945, 'Uliha', 559, 'Liepāja', 'LV-3015', 'Latvia'
2946, 'Bikernieku', 377, 'Rīga', 'LV-1060', 'Latvia'
2947, 'Hanzas', 565, 'Rīga', 'LV-1060', 'Latvia'
2948, 'Brīvības', 447, 'Rīga', 'LV-1023', 'Latvia'
2949, 'Uliha', 850, 'Liepāja', 'LV-3015', 'Latvia'
2950, 'Pulvera', 678, 'Liepāja', 'LV-3033', 'Latvia'
2951, 'Ganibu', 429, 'Liepāja', 'LV-3015', 'Latvia'
2952, 'Pulvera', 200, 'Liepāja', 'LV-3033', 'Latvia'
2953, 'Krišjāņa Valdemāra', 982, 'Rīga', 'LV-1023', 'Latvia'
2954, 'Zirnu', 513, 'Liepāja', 'LV-3015', 'Latvia'
2955, 'Ganibu', 992, 'Liepāja', 'LV-3015', 'Latvia'
2956, 'Aleksandra Čaka', 231, 'Rīga', 'LV-1023', 'Latvia'
2957, 'Aleksandra Čaka', 595, 'Rīga', 'LV-1023', 'Latvia'
2958, 'Ganibu', 571, 'Liepāja', 'LV-3015', 'Latvia'
2959, '18. novembra', 540, 'Daugavpils', 'LV-2040', 'Latvia'
2960, '18. novembra', 46, 'Daugavpils', 'LV-2040', 'Latvia'
2961, 'Tallinas', 696, 'Rīga', 'LV-1060', 'Latvia'
2962, 'Krišjāņa Valdemāra', 436, 'Rīga', 'LV-1023', 'Latvia'
2963, 'Tallinas', 683, 'Rīga', 'LV-1060', 'Latvia'
2964, 'Kaunas', 221, 'Daugavpils', 'LV-2040', 'Latvia'
2965, 'Zirnu', 55, 'Liepāja', 'LV-3015', 'Latvia'
2966, 'Valnu', 575, 'Daugavpils', 'LV-2040', 'Latvia'
2967, 'Ieriķu', 586, 'Rīga', 'LV-1046', 'Latvia'
2968, 'Hanzas', 382, 'Rīga', 'LV-1060', 'Latvia'
2969, 'Kaunas', 677, 'Daugavpils', 'LV-2040', 'Latvia'
2970, 'Brīvības', 874, 'Rīga', 'LV-1023', 'Latvia'
2971, 'Uliha', 26, 'Liepāja', 'LV-3015', 'Latvia'
2972, 'Bikernieku', 911, 'Rīga', 'LV-1060', 'Latvia'
2973, 'Tallinas', 812, 'Rīga', 'LV-1060', 'Latvia'
2974, 'Kaunas', 293, 'Daugavpils', 'LV-2040', 'Latvia'
2975, 'Pulvera', 419, 'Liepāja', 'LV-3033', 'Latvia'
2976, 'Brīvības', 462, 'Rīga', 'LV-1023', 'Latvia'
2977, 'Augusta Deglava', 8, 'Rīga', 'LV-1046', 'Latvia'
2978, 'Valnu', 301, 'Daugavpils', 'LV-2040', 'Latvia'
2979, 'Kaunas', 276, 'Daugavpils', 'LV-2040', 'Latvia'
2980, 'Ieriķu', 341, 'Rīga', 'LV-1046', 'Latvia'
2981, 'Aleksandra Čaka', 994, 'Rīga', 'LV-1023', 'Latvia'
2982, 'Brīvības', 466, 'Rīga', 'LV-1023', 'Latvia'
2983, 'Kaunas', 520, 'Daugavpils', 'LV-2040', 'Latvia'
2984, 'Zirnu', 314, 'Liepāja', 'LV-3015', 'Latvia'
2985, 'Satekles', 745, 'Rīga', 'LV-1060', 'Latvia'
2986, 'Pulvera', 107, 'Liepāja', 'LV-3033', 'Latvia'
2987, 'Hanzas', 440, 'Rīga', 'LV-1060', 'Latvia'
2988, 'Ieriķu', 964, 'Rīga', 'LV-1046', 'Latvia'
2989, 'Aleksandra Čaka', 816, 'Rīga', 'LV-1023', 'Latvia'
2990, 'Brīvības', 887, 'Rīga', 'LV-1023', 'Latvia'
2991, 'Aleksandra Čaka', 655, 'Rīga', 'LV-1023', 'Latvia'
2992, 'Hanzas', 413, 'Rīga', 'LV-1060', 'Latvia'
2993, 'Zirnu', 292, 'Liepāja', 'LV-3015', 'Latvia'
2994, 'Aleksandra Čaka', 709, 'Rīga', 'LV-1023', 'Latvia'
2995, '18. novembra', 846, 'Daugavpils', 'LV-2040', 'Latvia'
2996, 'Pernavas', 159, 'Rīga', 'LV-1060', 'Latvia'
2997, 'Bikernieku', 586, 'Rīga', 'LV-1060', 'Latvia'
2998, 'Bikernieku', 258, 'Rīga', 'LV-1060', 'Latvia'
2999, 'Hanzas', 741, 'Rīga', 'LV-1060', 'Latvia'
3000, 'Uliha', 683, 'Liepāja', 'LV-3015', 'Latvia'
3001, 'Aleksandra Čaka', 714, 'Rīga', 'LV-1023', 'Latvia'
3002, 'Valnu', 293, 'Daugavpils', 'LV-2040', 'Latvia'
3003, '18. novembra', 75, 'Daugavpils', 'LV-2040', 'Latvia'
3004, 'Pulvera', 941, 'Liepāja', 'LV-3033', 'Latvia'
3005, 'Brīvības', 606, 'Rīga', 'LV-1023', 'Latvia'
3006, 'Satekles', 974, 'Rīga', 'LV-1060', 'Latvia'
3007, 'Vidzemes', 568, 'Daugavpils', 'LV-2023', 'Latvia'
3008, 'Uliha', 35, 'Liepāja', 'LV-3015', 'Latvia'
3009, 'Aleksandra Čaka', 883, 'Rīga', 'LV-1023', 'Latvia'
3010, 'Ieriķu', 535, 'Rīga', 'LV-1046', 'Latvia'
3011, 'Pulvera', 28, 'Liepāja', 'LV-3033', 'Latvia'
3012, 'Ieriķu', 812, 'Rīga', 'LV-1046', 'Latvia'
3013, 'Vidzemes', 358, 'Daugavpils', 'LV-2023', 'Latvia'
3014, 'Krišjāņa Valdemāra', 362, 'Rīga', 'LV-1023', 'Latvia'
3015, 'Ieriķu', 725, 'Rīga', 'LV-1046', 'Latvia'
3016, 'Kaunas', 679, 'Daugavpils', 'LV-2040', 'Latvia'
3017, 'Augusta Deglava', 813, 'Rīga', 'LV-1046', 'Latvia'
3018, 'Ganibu', 116, 'Liepāja', 'LV-3015', 'Latvia'
3019, 'Zirnu', 8, 'Liepāja', 'LV-3015', 'Latvia'
3020, 'Satekles', 269, 'Rīga', 'LV-1060', 'Latvia'
3021, 'Brīvības', 261, 'Rīga', 'LV-1023', 'Latvia'
3022, 'Brīvības', 394, 'Rīga', 'LV-1023', 'Latvia'
3023, 'Kaunas', 217, 'Daugavpils', 'LV-2040', 'Latvia'
3024, 'Uliha', 763, 'Liepāja', 'LV-3015', 'Latvia'
3025, 'Pulvera', 257, 'Liepāja', 'LV-3033', 'Latvia'
3026, 'Hanzas', 445, 'Rīga', 'LV-1060', 'Latvia'
3027, 'Tallinas', 343, 'Rīga', 'LV-1060', 'Latvia'
3028, 'Pulvera', 541, 'Liepāja', 'LV-3033', 'Latvia'
3029, 'Zirnu', 781, 'Liepāja', 'LV-3015', 'Latvia'
3030, 'Bikernieku', 9, 'Rīga', 'LV-1060', 'Latvia'
3031, 'Vidzemes', 344, 'Daugavpils', 'LV-2023', 'Latvia'
3032, 'Tallinas', 502, 'Rīga', 'LV-1060', 'Latvia'
3033, 'Pernavas', 211, 'Rīga', 'LV-1060', 'Latvia'
3034, 'Uliha', 513, 'Liepāja', 'LV-3015', 'Latvia'
3035, 'Vidzemes', 186, 'Daugavpils', 'LV-2023', 'Latvia'
3036, 'Aleksandra Čaka', 152, 'Rīga', 'LV-1023', 'Latvia'
3037, 'Vidzemes', 249, 'Daugavpils', 'LV-2023', 'Latvia'
3038, 'Augusta Deglava', 41, 'Rīga', 'LV-1046', 'Latvia'
3039, 'Pulvera', 142, 'Liepāja', 'LV-3033', 'Latvia'
3040, 'Krišjāņa Valdemāra', 703, 'Rīga', 'LV-1023', 'Latvia'
3041, 'Brīvības', 972, 'Rīga', 'LV-1023', 'Latvia'
3042, 'Tallinas', 707, 'Rīga', 'LV-1060', 'Latvia'
3043, 'Valnu', 706, 'Daugavpils', 'LV-2040', 'Latvia'
3044, 'Ganibu', 233, 'Liepāja', 'LV-3015', 'Latvia'
3045, 'Aleksandra Čaka', 802, 'Rīga', 'LV-1023', 'Latvia'
3046, '18. novembra', 589, 'Daugavpils', 'LV-2040', 'Latvia'
3047, 'Valnu', 167, 'Daugavpils', 'LV-2040', 'Latvia'
3048, 'Ganibu', 66, 'Liepāja', 'LV-3015', 'Latvia'
3049, 'Valnu', 306, 'Daugavpils', 'LV-2040', 'Latvia'
3050, 'Kaunas', 922, 'Daugavpils', 'LV-2040', 'Latvia'
3051, 'Uliha', 535, 'Liepāja', 'LV-3015', 'Latvia'
3052, 'Satekles', 278, 'Rīga', 'LV-1060', 'Latvia'
3053, 'Dzelzavas', 473, 'Rīga', 'LV-1046', 'Latvia'
3054, 'Pulvera', 274, 'Liepāja', 'LV-3033', 'Latvia'
3055, 'Augusta Deglava', 748, 'Rīga', 'LV-1046', 'Latvia'
3056, 'Vidzemes', 710, 'Daugavpils', 'LV-2023', 'Latvia'
3057, 'Brīvības', 842, 'Rīga', 'LV-1023', 'Latvia'
3058, 'Augusta Deglava', 457, 'Rīga', 'LV-1046', 'Latvia'
3059, 'Kaunas', 229, 'Daugavpils', 'LV-2040', 'Latvia'
3060, 'Ieriķu', 319, 'Rīga', 'LV-1046', 'Latvia'
3061, 'Vidzemes', 447, 'Daugavpils', 'LV-2023', 'Latvia'
3062, 'Dzelzavas', 40, 'Rīga', 'LV-1046', 'Latvia'
3063, 'Bikernieku', 754, 'Rīga', 'LV-1060', 'Latvia'
3064, 'Kaunas', 233, 'Daugavpils', 'LV-2040', 'Latvia'
3065, 'Aleksandra Čaka', 28, 'Rīga', 'LV-1023', 'Latvia'
3066, 'Kaunas', 311, 'Daugavpils', 'LV-2040', 'Latvia'
3067, 'Valnu', 203, 'Daugavpils', 'LV-2040', 'Latvia'
3068, '18. novembra', 768, 'Daugavpils', 'LV-2040', 'Latvia'
3069, 'Aleksandra Čaka', 206, 'Rīga', 'LV-1023', 'Latvia'
3070, 'Vidzemes', 325, 'Daugavpils', 'LV-2023', 'Latvia'
3071, 'Tallinas', 302, 'Rīga', 'LV-1060', 'Latvia'
3072, 'Pernavas', 656, 'Rīga', 'LV-1060', 'Latvia'
3073, 'Vidzemes', 197, 'Daugavpils', 'LV-2023', 'Latvia'
3074, 'Augusta Deglava', 934, 'Rīga', 'LV-1046', 'Latvia'
3075, 'Zirnu', 590, 'Liepāja', 'LV-3015', 'Latvia'
3076, '18. novembra', 651, 'Daugavpils', 'LV-2040', 'Latvia'
3077, 'Dzelzavas', 865, 'Rīga', 'LV-1046', 'Latvia'
3078, 'Augusta Deglava', 45, 'Rīga', 'LV-1046', 'Latvia'
3079, 'Valnu', 717, 'Daugavpils', 'LV-2040', 'Latvia'
3080, 'Ieriķu', 20, 'Rīga', 'LV-1046', 'Latvia'
3081, 'Tallinas', 7, 'Rīga', 'LV-1060', 'Latvia'
3082, 'Vidzemes', 358, 'Daugavpils', 'LV-2023', 'Latvia'
3083, 'Krišjāņa Valdemāra', 594, 'Rīga', 'LV-1023', 'Latvia'
3084, '18. novembra', 882, 'Daugavpils', 'LV-2040', 'Latvia'
3085, 'Satekles', 800, 'Rīga', 'LV-1060', 'Latvia'
3086, 'Vidzemes', 352, 'Daugavpils', 'LV-2023', 'Latvia'
3087, 'Bikernieku', 592, 'Rīga', 'LV-1060', 'Latvia'
3088, 'Augusta Deglava', 829, 'Rīga', 'LV-1046', 'Latvia'
3089, 'Ieriķu', 447, 'Rīga', 'LV-1046', 'Latvia'
3090, 'Zirnu', 626, 'Liepāja', 'LV-3015', 'Latvia'
3091, 'Uliha', 724, 'Liepāja', 'LV-3015', 'Latvia'
3092, 'Aleksandra Čaka', 815, 'Rīga', 'LV-1023', 'Latvia'
3093, 'Dzelzavas', 705, 'Rīga', 'LV-1046', 'Latvia'
3094, 'Kaunas', 785, 'Daugavpils', 'LV-2040', 'Latvia'
3095, 'Kaunas', 216, 'Daugavpils', 'LV-2040', 'Latvia'
3096, 'Satekles', 758, 'Rīga', 'LV-1060', 'Latvia'
3097, 'Krišjāņa Valdemāra', 380, 'Rīga', 'LV-1023', 'Latvia'
3098, 'Dzelzavas', 196, 'Rīga', 'LV-1046', 'Latvia'
3099, 'Bikernieku', 314, 'Rīga', 'LV-1060', 'Latvia'
3100, 'Kaunas', 696, 'Daugavpils', 'LV-2040', 'Latvia'
3101, 'Tallinas', 256, 'Rīga', 'LV-1060', 'Latvia'
3102, 'Ieriķu', 864, 'Rīga', 'LV-1046', 'Latvia'
3103, 'Pulvera', 524, 'Liepāja', 'LV-3033', 'Latvia'
3104, 'Bikernieku', 136, 'Rīga', 'LV-1060', 'Latvia'
3105, 'Bikernieku', 87, 'Rīga', 'LV-1060', 'Latvia'
3106, 'Pulvera', 761, 'Liepāja', 'LV-3033', 'Latvia'
3107, 'Pernavas', 546, 'Rīga', 'LV-1060', 'Latvia'
3108, 'Ieriķu', 438, 'Rīga', 'LV-1046', 'Latvia'
3109, 'Dzelzavas', 320, 'Rīga', 'LV-1046', 'Latvia'
3110, 'Pulvera', 896, 'Liepāja', 'LV-3033', 'Latvia'
3111, 'Hanzas', 997, 'Rīga', 'LV-1060', 'Latvia'
3112, 'Uliha', 221, 'Liepāja', 'LV-3015', 'Latvia'
3113, 'Ieriķu', 933, 'Rīga', 'LV-1046', 'Latvia'
3114, 'Augusta Deglava', 345, 'Rīga', 'LV-1046', 'Latvia'
3115, 'Augusta Deglava', 99, 'Rīga', 'LV-1046', 'Latvia'
3116, 'Uliha', 577, 'Liepāja', 'LV-3015', 'Latvia'
3117, 'Dzelzavas', 157, 'Rīga', 'LV-1046', 'Latvia'
3118, 'Bikernieku', 488, 'Rīga', 'LV-1060', 'Latvia'
3119, 'Satekles', 255, 'Rīga', 'LV-1060', 'Latvia'
3120, 'Pernavas', 315, 'Rīga', 'LV-1060', 'Latvia'
3121, 'Valnu', 287, 'Daugavpils', 'LV-2040', 'Latvia'
3122, 'Brīvības', 698, 'Rīga', 'LV-1023', 'Latvia'
3123, 'Pernavas', 942, 'Rīga', 'LV-1060', 'Latvia'
3124, 'Ieriķu', 615, 'Rīga', 'LV-1046', 'Latvia'
